E,pt,eta,phi
30781.1,27639.2,-0.432525,-1.90681
213135.0,138624.0,-0.993622,2.8653
730554.0,51578.4,3.34253,-1.58471
61857.7,59134.4,-0.223034,0.639008
250705.0,191811.0,0.737111,0.70987
42763.8,26424.8,1.05747,1.9215
501427.0,292826.0,-1.12448,2.144
70253.8,66233.0,-0.2618,-1.83622
794710.0,240939.0,1.86205,0.9867
757922.0,627676.0,0.627514,-2.53405
112625.0,94397.3,-0.583412,1.92319
840664.0,655713.0,-0.732752,0.38235
1115750.0,739164.0,0.96616,1.34582
1220860.0,1192820.0,0.17849,0.421286
776067.0,446901.0,-1.14816,-1.63922
334437.0,289816.0,0.536319,-1.83279
71225.1,43986.9,-1.05994,-2.69433
1337900.0,1324590.0,0.134601,-2.86662
521073.0,280220.0,-1.22874,1.91295
377786.0,136633.0,-1.67442,-1.8603
29483.9,25234.1,0.554008,0.956702
633816.0,600931.0,-0.298289,0.12279
167343.0,60329.6,1.67673,1.97832
29549.8,26454.0,-0.468387,1.58006
768840.0,436852.0,-1.16499,-3.07673
736960.0,412522.0,-1.18149,-2.89895
1339910.0,466343.0,1.71512,-0.144358
447321.0,187558.0,-1.50979,0.228071
449099.0,438298.0,0.215736,-0.739238
128654.0,101283.0,-0.71151,3.06006
44230.6,43073.0,-0.172336,-1.89559
709547.0,25160.9,-4.03213,-0.741162
697756.0,22529.8,4.12589,-2.82393
315929.0,306092.0,0.229697,-0.381767
986439.0,22308.7,-4.48212,0.139487
43708.5,26532.7,-1.07911,-0.170462
107526.0,106995.0,-0.0485649,2.43606
137234.0,105475.0,-0.712911,0.245758
93746.5,85539.3,0.409398,-1.51807
59991.6,58062.2,-0.148135,-0.651581
432192.0,413353.0,0.274367,-0.213696
390595.0,90480.1,2.14171,1.33944
172555.0,120559.0,-0.887728,-0.100548
29928.0,28397.0,0.277499,1.44495
1108880.0,742548.0,-0.938848,2.16849
497222.0,494432.0,0.0910194,2.28173
184377.0,132192.0,0.859813,1.52331
858673.0,634867.0,-0.814914,-1.84084
318678.0,62883.7,2.30552,0.459664
581619.0,539385.0,-0.317288,-0.157611
449544.0,425042.0,-0.311741,-1.80685
121875.0,27213.1,2.17711,-0.259192
755716.0,730062.0,-0.247916,-0.930643
101981.0,50529.9,1.32639,-1.13532
86502.1,85264.6,-0.15559,3.09509
95236.4,29009.3,-1.85417,-0.995392
61998.8,42019.7,0.934056,2.6471
1825980.0,615446.0,1.74806,0.861233
897892.0,504250.0,1.17432,-1.68894
849983.0,483046.0,-1.16151,2.19417
160527.0,24026.4,-2.58597,2.9721
70681.3,37785.8,-1.2354,-0.290643
203450.0,201094.0,0.0163563,1.02883
62396.2,24410.5,1.58565,-2.54134
105797.0,49317.2,-1.39222,2.37169
660605.0,50274.9,-3.26721,-3.05341
293839.0,55737.7,2.34561,1.04552
979264.0,480412.0,-1.33478,2.33831
77858.6,70139.4,0.424083,-1.23848
372649.0,321490.0,-0.52905,0.775863
409841.0,253719.0,-1.05021,-2.08028
100110.0,58262.7,-1.12078,-0.269414
152632.0,49340.2,1.79318,-1.27908
523356.0,58140.5,2.88732,2.85273
284797.0,235815.0,0.607353,-2.01064
1155310.0,1017220.0,-0.514543,1.11689
24936.8,24293.1,-0.147704,1.64881
118243.0,43756.9,1.6408,-2.629
140552.0,51832.4,-1.64765,2.9742
1026060.0,1020260.0,-0.0291566,-2.40343
184218.0,130701.0,-0.869092,-1.05264
875381.0,334513.0,1.61518,2.61248
561784.0,326671.0,-1.13534,-0.619332
1441000.0,302466.0,-2.24297,-3.09451
61799.9,30272.6,1.33833,0.553045
879712.0,754339.0,-0.560574,-2.89815
388400.0,149168.0,1.60909,0.773384
159189.0,28664.6,-2.39891,-2.02158
80857.5,71208.2,0.47611,0.432482
292618.0,124410.0,-1.49774,-0.645415
554743.0,38902.3,3.34929,-2.9876
577315.0,308851.0,1.23648,-2.90994
543235.0,218973.0,-1.55561,2.32117
31453.6,28709.0,0.322893,-1.61193
1225550.0,192434.0,2.53824,2.2828
55683.9,36203.0,0.988271,0.523511
110450.0,106776.0,-0.219257,2.09274
491456.0,336230.0,-0.927169,-2.74183
508997.0,202300.0,1.57213,1.33145
963678.0,255486.0,2.00098,0.152009
329905.0,250930.0,-0.749447,2.81807
354757.0,222792.0,1.03419,1.45241
394524.0,381520.0,-0.245738,-0.203442
530990.0,342479.0,0.977437,-0.431241
717930.0,540993.0,-0.784195,-3.08634
90153.0,85721.0,-0.301582,-0.467989
114796.0,109974.0,0.288385,2.86222
56602.7,44097.6,0.710333,2.80294
93305.0,90635.8,0.233778,0.165864
590335.0,369720.0,-1.0398,-3.06029
68479.3,53246.5,-0.738092,-2.19778
372223.0,26277.1,3.3425,2.34262
149091.0,146212.0,-0.189355,2.16229
389938.0,280698.0,-0.851012,-0.746014
971528.0,566707.0,-1.12755,-2.47569
341265.0,334638.0,0.112686,-0.282391
63184.2,57454.7,-0.36369,-3.09572
934333.0,367210.0,-1.5813,1.43623
464138.0,432177.0,0.361814,2.00568
441882.0,438564.0,0.0846673,-2.23105
576941.0,575485.0,0.0335026,-2.83269
32103.2,26679.3,0.608818,-1.80127
43447.4,40759.2,0.317646,-1.04108
449108.0,115667.0,2.0302,-1.21155
765170.0,116325.0,-2.57088,2.33318
404367.0,261758.0,0.978884,-1.49057
175747.0,109497.0,-1.02457,0.204896
308166.0,289073.0,-0.176677,-1.17551
156083.0,114508.0,0.795838,0.904128
233817.0,105766.0,-1.42789,2.21502
549883.0,374770.0,-0.930701,0.891251
1119940.0,1012690.0,0.453265,-1.77278
25527.6,24591.3,-0.0251009,0.73067
294659.0,289198.0,-0.146163,-2.49749
34546.6,34456.6,0.0273373,-1.65035
280587.0,240871.0,0.550451,-2.66528
699505.0,462662.0,-0.95674,-1.87064
165929.0,153654.0,-0.365422,0.590884
160902.0,64237.5,1.56306,-2.91611
421796.0,289644.0,0.919106,-2.54592
685934.0,429579.0,-1.02679,0.505324
389880.0,371845.0,-0.184744,0.40766
94888.6,43525.9,-1.41063,1.11759
451839.0,364463.0,0.674226,1.29953
563510.0,555909.0,-0.149878,0.290234
241814.0,103734.0,-1.48875,-2.19081
81750.2,78791.1,-0.230082,1.91923
320486.0,81817.1,2.04152,-0.0761871
382936.0,282342.0,0.813038,1.37522
158369.0,140529.0,0.483768,2.1288
439451.0,344202.0,0.726773,2.06028
2446660.0,116382.0,3.73818,0.754619
194407.0,27379.5,2.64731,-1.96308
294744.0,227208.0,-0.723602,2.86751
97234.3,96291.1,-0.0266134,2.10545
69493.9,54424.9,0.719958,0.141325
1915090.0,874869.0,1.41855,1.83927
27134.4,26821.1,-0.0980789,-2.89661
83352.9,63657.2,-0.742381,1.01912
62165.0,27161.0,-1.46027,2.82303
108948.0,101141.0,-0.358168,-1.01753
254790.0,106091.0,1.51905,0.539697
366744.0,92008.2,2.05783,0.302516
94730.2,80786.1,-0.516666,1.5274
236012.0,222427.0,0.343769,-0.390003
1092010.0,591028.0,1.22396,-0.294802
867260.0,862519.0,0.0688197,-1.26463
96918.0,34362.9,-1.69457,0.499384
1153850.0,499207.0,1.47711,-2.76138
151700.0,28366.2,-2.36024,-0.374892
49476.9,47936.5,-0.238791,-0.442349
939270.0,668909.0,0.855038,-2.68219
65363.1,46190.5,-0.872273,2.12679
209654.0,83996.9,1.56361,-1.67091
80647.2,37298.3,1.39696,-2.49589
498889.0,335179.0,0.945191,1.96589
677845.0,404446.0,1.10044,-2.3224
55908.6,25170.0,-1.42637,1.24527
354931.0,156639.0,-1.45302,0.111528
327214.0,131131.0,-1.56239,2.30338
273470.0,187578.0,0.922025,0.967592
814913.0,122578.0,2.58166,-0.962395
528645.0,453490.0,-0.562526,-0.375966
626563.0,345984.0,1.1915,2.77709
564439.0,231629.0,-1.53769,-1.33216
876927.0,805740.0,-0.384321,-1.12189
645882.0,619839.0,0.269837,2.22788
391317.0,376949.0,0.181684,0.426603
334150.0,50567.3,2.57488,0.337856
42293.6,24344.4,1.14508,1.98106
760444.0,106656.0,-2.65222,-0.951036
253937.0,245121.0,-0.264083,0.703181
158321.0,39934.1,2.05194,-1.33474
360386.0,280586.0,0.735766,-2.0797
807309.0,791649.0,0.155881,-0.12416
1646710.0,560699.0,1.73986,-1.27157
120377.0,116949.0,0.164994,2.18368
288942.0,284906.0,0.0354534,-0.947593
120289.0,47048.0,-1.59019,0.677907
869825.0,678337.0,0.734131,-1.32558
73539.9,28502.6,-1.59828,-0.97901
615407.0,61287.1,2.99702,-2.96476
252261.0,168813.0,-0.956034,-0.608965
313541.0,96493.5,-1.8465,2.14306
656311.0,625469.0,-0.295281,-0.395493
921726.0,157970.0,2.44939,1.66977
1102160.0,345148.0,-1.82851,-2.81748
251286.0,237894.0,-0.252574,3.10861
133250.0,24154.9,2.39056,-0.466509
594816.0,444718.0,-0.787075,-2.58838
85947.6,58712.4,-0.921665,-1.81016
60714.5,41271.4,-0.928669,-1.22967
1257220.0,1249580.0,-0.0259633,1.626
290375.0,136807.0,-1.38096,-2.68462
1680050.0,1195200.0,-0.871459,-0.814683
40785.0,39586.8,0.245425,-0.898203
91454.4,85815.2,-0.321126,-1.34679
38264.9,34130.0,0.423873,-0.16741
181103.0,33660.1,2.36634,-1.04554
302058.0,163565.0,1.21945,-2.03143
154413.0,34122.6,-2.18966,-0.228467
737641.0,702417.0,0.301786,2.98535
466358.0,444693.0,0.276362,-2.2218
895417.0,674410.0,0.784386,-1.48236
781108.0,399891.0,1.28543,-1.29428
216855.0,181865.0,-0.538999,-3.08803
84352.1,55698.5,0.954411,-2.84296
417782.0,115981.0,-1.95202,1.46478
678464.0,475391.0,0.884592,-1.60466
1401330.0,352049.0,-2.05803,0.453222
748511.0,620775.0,-0.627317,-0.562539
243321.0,200802.0,0.575012,2.06145
141391.0,128119.0,-0.426883,1.44934
433924.0,149263.0,-1.728,2.97527
183189.0,100355.0,-1.19785,-1.52212
139584.0,105496.0,0.771974,-2.15682
760110.0,756811.0,0.0633215,0.478473
322957.0,318863.0,-0.0875317,-0.437931
778793.0,648085.0,-0.600668,-0.410452
167781.0,48442.3,1.91262,0.414685
958586.0,774492.0,0.661204,-0.391387
598446.0,149363.0,-2.06396,-2.26701
1258350.0,489902.0,1.59301,1.34272
308645.0,185593.0,-1.09269,-2.95191
501106.0,444822.0,0.495841,-1.13968
478209.0,356877.0,0.779005,-0.914279
168781.0,35028.4,2.25367,2.52887
337792.0,262161.0,0.733351,3.03862
263137.0,35844.6,-2.68147,0.67694
351126.0,248652.0,0.858902,-2.30424
28217.2,24926.6,-0.454264,0.516676
64330.4,29558.3,-1.4089,-0.868342
492018.0,269779.0,-1.20124,2.30792
149860.0,126692.0,-0.545602,-2.74845
55665.6,53266.2,0.281938,-1.67471
506896.0,96890.5,2.33758,1.62742
26663.1,24234.0,0.43586,1.00586
1598590.0,518833.0,-1.79057,2.3187
141403.0,139754.0,-0.10692,1.46637
302295.0,32866.4,-2.90835,-2.45804
397544.0,121486.0,-1.85241,0.748502
436026.0,329823.0,0.775935,-0.111696
40075.7,31054.8,-0.737348,0.984577
420380.0,31214.2,-3.29172,1.9939
2137930.0,184939.0,-3.13883,-1.79752
567265.0,22573.1,3.91676,2.79987
27772.8,25342.2,0.397613,3.06513
142015.0,27135.2,2.33846,2.00592
866374.0,507760.0,1.12554,-0.994677
328202.0,35875.5,2.90343,-3.09779
37198.2,35884.0,-0.244986,1.86018
318947.0,311231.0,0.160765,1.79354
109813.0,71382.6,-0.977686,2.66095
54968.5,37697.0,-0.908844,0.852319
735100.0,582545.0,-0.698542,2.30715
41564.1,27854.8,0.951901,-0.457308
533791.0,346784.0,0.99637,2.74835
36088.5,33080.1,0.421738,-2.16285
198087.0,165455.0,0.602161,1.87939
462631.0,155311.0,1.75396,2.12183
177653.0,26088.5,-2.60526,1.24386
136649.0,132735.0,-0.127964,-2.75372
240375.0,23785.1,3.00355,-0.00195868
815733.0,762808.0,-0.35733,-0.230179
194670.0,154281.0,-0.702843,1.53157
305225.0,33626.1,2.89561,0.927008
210164.0,60604.0,1.91416,-2.25424
147578.0,121284.0,0.612795,0.0502895
131622.0,125204.0,-0.236453,-0.680444
839954.0,683495.0,-0.624577,1.30149
670073.0,74210.4,-2.89036,0.945732
64875.6,63920.4,-0.107441,2.68859
437733.0,151238.0,-1.72401,1.63753
368193.0,224250.0,-1.07896,1.67135
376052.0,324862.0,0.546905,0.28014
897295.0,334747.0,1.6405,-0.433858
91544.8,31488.2,1.72555,0.569459
864463.0,80471.8,3.06495,-1.93108
39104.2,24203.9,-1.05675,-0.529646
420304.0,34024.1,3.20511,0.957654
634237.0,628948.0,0.109783,-2.76105
396670.0,43437.8,-2.90166,1.98641
219861.0,58885.9,1.9912,0.254544
249872.0,26711.8,-2.92553,-2.85891
34284.8,32110.2,-0.300374,0.075422
148749.0,88232.3,-1.10825,1.08711
206530.0,117613.0,-1.15773,-0.0182878
796706.0,779994.0,0.0979251,-0.596993
1254070.0,1210700.0,0.257162,0.964746
739410.0,640999.0,-0.534405,-1.85175
246649.0,235864.0,0.29051,0.103508
195177.0,23948.2,-2.78683,-2.27683
930093.0,578387.0,-1.05225,0.764265
1680940.0,218869.0,-2.72727,-0.296353
150675.0,69350.8,1.40884,-0.991559
237846.0,122725.0,1.2685,-0.727489
441477.0,427343.0,-0.107577,-1.78305
190811.0,164929.0,0.48808,-1.38447
104699.0,51254.3,1.33373,2.06882
593921.0,575328.0,-0.17376,1.54287
174829.0,37301.5,2.22555,0.738258
463179.0,72805.5,2.53704,3.07468
233172.0,200837.0,-0.555055,1.29075
65000.5,26298.5,-1.5432,-1.41797
28498.6,24065.1,-0.580948,0.682049
54509.8,53251.4,-0.0278428,2.23343
202474.0,24364.9,2.80636,-0.0782063
86683.7,49916.7,1.14632,-1.37085
103545.0,80215.5,0.738327,-1.92588
235757.0,76202.5,1.79311,-1.28999
191946.0,187210.0,0.099602,-1.49385
570887.0,98672.3,-2.44069,0.927817
889298.0,37665.5,-3.85435,-0.928857
137815.0,22939.1,2.4785,3.04102
60190.1,42662.9,-0.872113,-1.43337
89801.5,79613.7,-0.486569,3.08625
169700.0,50008.8,1.89155,-2.74753
596550.0,511435.0,0.56613,-1.28351
689935.0,36018.7,3.64495,-1.23889
472203.0,39363.7,-3.17579,-1.20502
731606.0,544885.0,0.784186,0.524681
422423.0,418719.0,0.104534,1.23118
142915.0,33693.6,2.12194,2.59536
355482.0,170132.0,1.35994,-0.338073
65301.3,62624.3,0.224067,-1.04697
78265.2,35348.3,-1.42711,-0.522567
161827.0,147137.0,-0.432769,0.434014
759964.0,720176.0,-0.318956,1.53136
95883.6,73674.7,-0.748459,2.80072
50263.2,47786.9,0.276621,1.73551
705076.0,635836.0,0.434322,-0.372914
404636.0,389538.0,-0.244409,1.0582
395507.0,360459.0,0.422208,1.81374
594244.0,102479.0,2.44265,2.43413
133392.0,54460.4,1.54146,-3.05123
202469.0,192976.0,0.278513,0.266772
676873.0,611088.0,-0.441072,3.05581
79062.3,32324.0,1.53915,-1.86016
719243.0,638180.0,-0.487357,0.0357423
110020.0,65492.6,1.07782,-3.12067
114303.0,89809.8,-0.712293,-0.406064
355154.0,331996.0,0.366611,0.126556
150726.0,62756.4,-1.52017,-0.592777
332250.0,229931.0,0.903778,0.666316
502929.0,393302.0,0.722995,-2.15475
105320.0,104347.0,-0.125982,-0.977445
28681.1,25877.9,-0.452962,-0.985584
689478.0,686754.0,0.05984,-1.95187
514056.0,422983.0,0.624451,-1.07323
126883.0,117598.0,0.248021,1.3067
56846.2,54744.1,-0.238831,-2.0355
48946.6,25885.9,1.24832,-2.08652
482282.0,222482.0,1.40704,1.02765
92355.1,73132.4,0.695733,-2.67156
976317.0,518130.0,-1.23769,-0.135074
431339.0,313830.0,-0.813099,1.26752
136750.0,39922.7,-1.90111,0.145979
172632.0,40609.3,2.12533,-0.000265555
1598990.0,518149.0,1.79129,-0.581134
31884.7,30357.7,0.303266,3.13998
112006.0,68870.2,1.06319,-3.0593
475650.0,244169.0,-1.28346,-2.89733
141279.0,137246.0,-0.142181,1.68578
1003000.0,65014.4,3.42818,2.2235
778276.0,105142.0,-2.68991,-0.102729
751350.0,679838.0,0.445904,-2.74121
88203.0,85298.1,-0.0512157,2.49489
547167.0,541483.0,0.106243,-2.68416
376006.0,256889.0,-0.926632,2.00069
543245.0,520376.0,0.268725,3.05323
550671.0,530131.0,-0.139474,2.54556
209572.0,28040.3,2.69952,2.7651
809091.0,345233.0,-1.49445,2.51819
291144.0,157573.0,-1.2106,-1.0673
894320.0,892834.0,0.0248602,-0.897604
490683.0,359555.0,0.826201,-0.396847
546405.0,512277.0,-0.305743,-1.11887
51450.5,24909.9,1.3504,-1.07461
163859.0,158787.0,0.0119637,1.66708
1427810.0,519648.0,1.66825,2.87637
69345.6,62637.6,-0.436013,0.969521
303861.0,256273.0,0.597918,-2.03849
333522.0,322087.0,0.140055,2.47514
459310.0,419019.0,0.380808,2.12195
2196800.0,771633.0,-1.70588,2.90063
367093.0,354105.0,-0.244828,-0.515998
456654.0,53546.0,-2.83261,1.53494
317801.0,305670.0,-0.239806,-1.24826
804449.0,753804.0,0.334937,-2.26806
65448.2,62832.6,0.258632,1.17736
146156.0,140906.0,-0.192761,2.57017
688695.0,509277.0,-0.801937,-2.07679
453568.0,437557.0,0.262949,1.62436
833870.0,704822.0,-0.58275,0.232119
1738820.0,812044.0,1.39424,3.03918
151784.0,135987.0,-0.459382,1.70426
201496.0,149429.0,-0.778944,0.606099
1020630.0,601361.0,-1.11533,2.41314
78438.5,37780.0,1.35719,-2.31135
75998.0,52304.3,0.905489,-0.806736
205783.0,63499.2,1.84154,0.722217
1186560.0,842520.0,0.87274,-1.74129
124835.0,23345.5,2.36078,-1.2435
115110.0,41782.3,-1.66899,2.26661
922735.0,338560.0,1.65934,3.05667
829555.0,566996.0,0.928551,-1.70007
772603.0,770703.0,0.0334853,-2.85898
996440.0,951499.0,0.222663,0.0144178
326532.0,127941.0,-1.58651,-1.24524
614505.0,78643.6,-2.74482,-1.65875
592346.0,145929.0,2.07776,1.18087
168521.0,24579.7,2.61225,2.6602
1017480.0,585241.0,1.15023,2.30005
222045.0,86683.4,1.59308,0.755136
106239.0,76354.3,0.835581,0.463563
315039.0,256756.0,0.643593,-2.27532
963281.0,233146.0,-2.09604,1.50783
49608.9,29548.7,-1.10741,0.507735
178441.0,173603.0,-0.215724,0.401959
149105.0,120569.0,0.665569,0.419285
43649.3,40415.7,0.3644,2.72647
251893.0,229519.0,0.401423,-2.09025
201056.0,142555.0,-0.871967,2.10073
940975.0,442006.0,1.38659,0.418347
525770.0,240913.0,1.41477,0.799391
66074.1,63988.5,0.0672952,2.14543
128396.0,111705.0,0.452377,-2.02133
178318.0,171592.0,-0.25177,2.98312
94391.7,63635.5,-0.920685,-2.2527
59121.6,52842.4,-0.434345,-1.17387
57680.0,36973.1,1.00197,1.84643
346701.0,253963.0,0.818328,2.60503
493018.0,221798.0,1.42236,2.975
601518.0,574981.0,-0.278264,-2.54797
653076.0,578587.0,0.477352,0.065962
678135.0,512409.0,-0.778426,0.114667
39470.8,36923.3,0.349653,-1.88724
256526.0,30460.3,2.81983,-1.83891
38848.4,26200.4,-0.94117,-0.973002
1442020.0,1374610.0,0.30187,-1.6053
160824.0,125022.0,0.73228,-1.29175
157946.0,36321.5,2.14776,-3.12534
95354.2,28351.7,-1.87943,0.599244
61190.7,31046.2,-1.29578,-3.00929
98281.5,66422.7,-0.936831,0.552448
108288.0,25618.4,-2.11702,-0.818539
833864.0,311938.0,1.63846,0.957295
62939.0,62328.9,0.100764,-1.53106
160234.0,55228.1,-1.72554,0.681089
28208.7,24812.8,0.44426,-0.0466992
491285.0,476449.0,-0.0300254,-0.944678
531001.0,435165.0,0.648815,-3.03254
731581.0,243731.0,1.76284,-0.603995
653099.0,584282.0,0.401505,2.04336
324238.0,37595.7,-2.84407,0.758671
663177.0,554790.0,0.604368,-0.233698
319431.0,229518.0,-0.856802,-2.58631
240373.0,37078.0,-2.55609,0.202791
42396.7,37641.3,-0.432538,-0.730499
27395.1,26058.6,-0.27662,1.95704
324425.0,218641.0,0.942958,-2.88292
548072.0,33818.9,-3.4775,-0.498214
101778.0,45482.1,-1.44017,-1.7103
114012.0,108946.0,-0.288281,-1.88876
160639.0,53611.8,1.75726,0.362847
376095.0,374087.0,0.0502291,-2.21437
933123.0,840954.0,-0.460169,1.46998
182924.0,45507.9,-2.06638,-1.92903
2334590.0,933367.0,1.56683,-2.20837
241980.0,66392.8,1.96275,-1.77272
916162.0,528671.0,-1.13693,-2.60881
472142.0,213051.0,-1.42666,0.168008
79363.6,40177.3,1.30022,0.422905
831636.0,599285.0,-0.851096,0.367243
502287.0,491697.0,-0.197221,2.66836
80809.8,26332.0,-1.7807,0.804471
224155.0,218004.0,-0.188701,-1.27661
93982.5,69577.1,-0.797952,0.640806
272753.0,235381.0,-0.53493,0.343028
30176.7,27597.8,0.400892,-1.60422
62488.8,60327.6,0.224288,-0.309789
740754.0,187851.0,2.04831,1.01365
299394.0,229096.0,0.761072,2.20985
185884.0,128934.0,0.901455,2.01109
182031.0,66444.2,1.66341,1.80835
71258.3,70224.3,-0.0912193,-0.8045
58759.4,57714.1,0.0998627,-2.21147
513023.0,485526.0,0.2977,-0.85611
206605.0,142195.0,-0.912443,-1.55682
389961.0,128075.0,1.7778,2.44573
1321580.0,1285740.0,-0.159731,1.68593
134878.0,121766.0,0.449067,0.973887
309504.0,62088.2,-2.28894,1.80344
2078090.0,598945.0,1.91203,-0.839758
43072.7,24648.0,-1.15056,3.12872
65132.0,24163.1,-1.64211,-0.652153
88092.3,80124.8,0.424591,0.968074
1242340.0,346947.0,-1.94757,-1.09625
195976.0,48008.6,-2.08357,-0.167478
333439.0,320681.0,-0.177055,1.39142
534233.0,27877.5,3.64544,0.399314
1183950.0,605092.0,-1.28869,2.84061
198248.0,163357.0,-0.629138,2.73425
107622.0,104646.0,0.191592,1.3178
30479.0,27191.0,-0.473397,2.3253
457946.0,281327.0,-1.06473,-0.0905554
417615.0,165524.0,-1.57573,1.13885
302469.0,114582.0,-1.62258,-2.05229
721724.0,720348.0,0.0531589,1.07158
411735.0,95169.5,-2.14402,2.59066
254058.0,23261.0,3.08148,2.69532
168644.0,23452.3,2.66022,-2.2511
599594.0,538711.0,0.432049,1.09127
175755.0,174365.0,0.00556098,-1.33049
752121.0,348602.0,-1.40115,-1.12745
626329.0,595707.0,-0.314936,2.17995
186736.0,181797.0,-0.231243,-1.36552
541689.0,409002.0,0.75965,-1.22027
121677.0,119488.0,0.161691,2.4971
493849.0,245047.0,-1.3246,-2.20908
188200.0,187944.0,0.00346378,0.252491
316783.0,257155.0,-0.644738,-0.685552
80838.9,78152.5,0.161231,-2.60469
123466.0,93728.9,-0.754072,1.83946
255261.0,253190.0,-0.0985924,-2.6969
696182.0,38848.6,-3.57828,-1.41416
69941.0,67134.6,0.213764,0.674508
104566.0,45029.6,-1.4823,2.12625
286107.0,276770.0,0.244237,-0.730146
289742.0,130725.0,1.42893,0.604061
55529.6,50778.7,-0.305562,1.89927
104594.0,46847.5,1.43881,2.70557
2211070.0,112796.0,3.6681,-0.392301
608452.0,332736.0,-1.20902,-0.735972
30561.6,25651.3,0.5794,-2.96537
134227.0,131350.0,-0.163187,-2.68528
1172330.0,35398.9,4.19299,1.31803
719858.0,515558.0,0.843187,-3.01956
482206.0,130711.0,1.97623,-0.844427
46878.1,41084.0,-0.49255,3.08738
340712.0,203597.0,-1.09816,-2.87119
74709.2,69979.3,0.359168,0.94458
855691.0,647140.0,0.78138,-3.05892
150043.0,39077.2,2.0185,1.98316
283868.0,277276.0,-0.106509,-0.0209486
209400.0,202945.0,0.236699,0.578563
72954.1,26638.3,1.66145,-0.235006
785554.0,427314.0,-1.20841,-1.08147
292237.0,289544.0,0.0442029,2.54225
1194370.0,961006.0,-0.682887,-1.79134
147139.0,49736.4,1.74632,0.162565
264106.0,128096.0,1.34735,-2.54106
2130740.0,390008.0,-2.38246,2.24687
45764.1,30147.3,0.967206,0.201403
341565.0,41526.7,2.79595,2.2049
253023.0,241106.0,-0.205719,-2.71838
52844.1,43513.1,-0.629086,-2.12369
1417860.0,887951.0,-1.04076,-1.67654
163226.0,106514.0,0.976804,0.68979
30694.2,26517.7,0.530474,-0.438372
82607.7,78981.5,0.294351,-0.467935
1002960.0,231450.0,2.14479,1.1246
390725.0,23656.9,-3.4965,-1.15514
184266.0,44487.4,2.09846,-1.62476
70830.9,48777.4,0.91333,0.0529627
591409.0,449459.0,0.760275,-0.129965
1062470.0,724598.0,-0.923539,-2.46073
110813.0,47188.9,-1.4905,-2.816
358214.0,107261.0,-1.87562,2.60776
63265.2,55570.2,-0.517363,1.08591
772444.0,121191.0,-2.53805,1.88154
61403.3,58177.0,0.295076,-2.73765
166526.0,94130.0,-1.15912,-0.37527
49267.6,45633.7,0.373841,0.939484
506855.0,42488.1,-3.17021,2.17547
1385970.0,251730.0,-2.39051,-2.0108
153340.0,43931.5,1.92014,-0.237382
462513.0,178365.0,1.59902,0.756794
918593.0,47835.9,3.64746,-2.99248
159853.0,92084.5,1.12948,-1.66141
784120.0,637284.0,-0.665195,-2.65712
343511.0,328096.0,-0.274937,-1.61829
797924.0,93547.7,2.83299,-2.33774
42553.1,26130.8,1.05905,-2.58235
252640.0,71221.1,-1.93786,-0.800115
89570.2,26666.1,1.88082,0.641092
1130930.0,725893.0,1.01192,2.69016
50304.2,47254.5,-0.293626,-0.278144
251541.0,77386.3,1.84638,2.16051
413068.0,238718.0,1.14074,-0.551549
417409.0,61761.2,2.59829,0.955269
1211160.0,317562.0,-2.01159,-2.06499
90625.0,67517.7,0.794987,0.0399519
60823.0,39920.0,-0.977327,1.07628
377734.0,370609.0,-0.153076,-1.18676
237687.0,125451.0,1.24059,2.21371
119831.0,82296.5,0.915693,-0.323689
2187190.0,664499.0,1.86025,1.81562
101045.0,83562.9,0.624405,2.48576
487070.0,452455.0,0.381186,-2.99828
1618870.0,614091.0,1.62388,-0.135573
89708.6,24195.7,-1.98216,0.6097
138750.0,135691.0,0.0456373,2.47553
156235.0,25162.7,-2.51175,-1.6153
413007.0,340843.0,-0.63421,1.12616
568953.0,553987.0,-0.214946,1.3889
77009.3,62789.7,0.646473,0.556546
1047310.0,58516.3,3.57694,2.48089
783369.0,564811.0,-0.830261,2.54503
374148.0,68005.9,-2.38895,-2.62586
626635.0,537704.0,-0.561369,-1.3106
106143.0,53528.4,-1.29446,-2.98739
483515.0,431903.0,-0.425871,-1.17762
455082.0,445224.0,0.203318,2.03547
244433.0,239098.0,0.15256,2.85145
1327730.0,220646.0,2.48021,0.655019
684961.0,323770.0,-1.37831,-3.10462
363036.0,358593.0,0.134184,1.2418
866089.0,46576.6,3.61523,0.834843
1292890.0,445834.0,1.72595,1.4047
181754.0,32871.2,-2.39397,1.869
2033450.0,2029320.0,-0.0109146,0.265897
1338520.0,962964.0,0.850567,-2.12803
42537.7,40945.1,-0.113779,-2.27727
95457.0,49510.0,1.27386,1.76634
197066.0,119029.0,1.07926,-0.552925
357300.0,58426.6,2.4964,3.1007
520415.0,517396.0,-0.0497575,-0.450286
199309.0,135954.0,-0.914902,2.5058
675601.0,551146.0,-0.654239,1.08846
684042.0,669497.0,0.186062,-0.597422
49203.2,26933.1,-1.20345,1.319
54018.4,47792.4,-0.474707,2.32764
159467.0,37185.6,2.13381,0.935975
994555.0,891638.0,-0.472976,2.43322
231598.0,148722.0,1.00882,2.35554
47898.8,23473.2,-1.32916,-1.38747
39192.7,23946.1,1.05486,-1.70243
244238.0,236214.0,0.0224935,0.784792
99087.2,34981.3,-1.69856,2.69344
894944.0,543791.0,-1.08006,-2.50179
